mls_hash,listing_source_master_id,address,city,state,zip,property_type,price,listed_dt,pend_dt,is_in_listings
6544407932612265267,492000,1 Lighthouse,SALEM,SC,29676,100,1490000,,2023-06-02,False
6544407936915034883,492000,711 Keowee Bay,SALEM,SC,29676,100,399000,,2023-06-02,False
6544658762266062907,208000,26 TAFT ST,ESSEX JUNCTION,VT,05452,100,724900,,2023-06-02,False
6545561319088674292,671000,111 Oak St,MORO,IL,62067,100,175000,,2023-06-02,False
6546015760164779202,208000,17433 HAMPTON FALLS TER,BRADENTON,FL,34202,100,599000,,2023-06-02,False
6549821425870780446,513000,1303 Westridge Drive,MANSFIELD,TX,76063,100,425000,2023-06-02,2023-06-02,True
6551516120712542939,671000,58 Antler Point,LINN CREEK,MO,65052,100,549900,,2023-06-02,False
6552065963853396084,298000,1801 SW Whispering Pines Ct,CEDAR RAPIDS,IA,52404,100,236500,,2023-06-02,False
6552616968869469581,760000,4481 Mill Oak Way SW,GAINESVILLE,GA,30504,100,534509,,2023-06-02,False
6552822386470979077,812000,508 Maplewood Drive,LANOKA HARBOR,NJ,08734,100,445000,,2023-06-02,False
6552850356016290680,545000,236 Marlborough Street 1,BOSTON,MA,02116,200,900000,,2023-06-02,False
6553168004385353908,242000,5234 Frankwill Avenue,CLARKSTON,MI,48346,100,245923,,2023-06-02,False
6553293036225296699,290000,8307 Grasslands Way,PARKER,CO,80134,100,619500,,2023-06-02,False
6554556287919402184,391000,4050 NE 12 TERRACE #11-1,OAKLAND PARK,FL,33334,200,200000,,2023-06-02,False
6557270856117031297,486000,737 San Benito Rd,BORREGO SPRINGS,CA,92004,100,250000,,2023-06-02,False
6557783557793378285,881000,271 South Main St,MARLBOROUGH,CT,06447,1300,234900,,2023-06-02,False
6558397462024921528,389000,861 W 75 S,HINCKLEY,UT,84635,100,209850,,2023-06-02,False
6559244291558803029,837000,1423 S Thurston St,TACOMA,WA,98408,100,515000,,2023-06-02,False
6559526553245809419,837000,7210 A St,TACOMA,WA,98408,100,365000,,2023-06-02,False
6559526553245940620,837000,708 S 57th St,TACOMA,WA,98408,100,365000,,2023-06-02,False
6559526561852004627,837000,5432 S L St,TACOMA,WA,98408,100,349900,,2023-06-02,False
6560160024437946306,598000,11812 Rockaway Ln #31,FAIRFAX,VA,22030,200,464900,,2023-06-02,False
6563572374873226136,875000,3087 James Rd,MEMPHIS,TN,38128,100,195000,,2023-06-02,False
6563979219677215979,742000,"00 Cherry Blossom Lane, Unit LOT 5 TBB",DURHAM,ME,04222,600,445000,,2023-06-02,False
6563979223980444781,742000,"40 Cherry Blossom Lane, Unit LOT 10 TBB",DURHAM,ME,04222,600,515000,,2023-06-02,False
6564105149301627070,391000,13845 NW 6th Ave,NORTH MIAMI,FL,33168,100,435000,,2023-06-02,False
6564983808100515737,875000,3542 Merritt St,MEMPHIS,TN,38128,100,115000,,2023-06-02,False
6565045593206639132,816000,123 Mustill St,AKRON,OH,44304,300,125000,,2023-06-02,False
6565136162695012923,208000,1049 SILLIMAN AVE,ERIE,PA,16511,100,139900,,2023-06-02,False
6566145312040634176,671000,208 Orchard St,CUBA,MO,65453,300,80000,,2023-06-02,False
6566434471349130285,824000,2124 Commercial ST,NORTH BEND,OR,97459,100,359000,,2023-06-02,False
6568166689253150962,298000,,KEOSAUQUA,IA,52565,100,124900,,2023-06-02,False
6568663627165583010,229000,2107 SW Lake Cir Dr,BOYNTON BEACH,FL,33426,100,359900,,2023-06-02,False
6569151739269924553,208000,211 DEL LUZ CT,FAIRFIELD,CA,94533,200,260000,,2023-06-02,False
6569655829104584460,229000,6735 Sunset Trail,PINETOP,AZ,85935,100,650000,,2023-06-02,False
6569835970576577116,297000,11715 Timber Ridge Rd,CHARLOTTE,NC,28213,100,430000,,2023-06-02,False
6570013456932310110,837000,8412 12th Ave S,SEATTLE,WA,98108,100,599000,,2023-06-02,False
6570241855372028659,602000,7542 Derby Vista,SCHERTZ,TX,78154,100,323900,,2023-06-02,False
6573158453446943250,208000,4222 CR 1295,TYLER,TX,75704,200,279000,,2023-06-02,False
6577263027818736304,242000,23411 Irving Street,TAYLOR,MI,48180,100,160000,,2023-06-02,False
6577315201201274828,835000,5563 HWY 142,PHILPOT,KY,42366,100,159000,,2023-06-02,False
6577545306718985891,242000,5981 John Daly Street,TAYLOR,MI,48180,100,119900,,2023-06-02,False
6577597493010226838,835000,6004 Old Hwy 54,PHILPOT,KY,42366,100,215000,,2023-06-02,False
6577597497313849231,835000,5625 Hwy 144,PHILPOT,KY,42366,100,350000,,2023-06-02,False
6577692942405372793,737000,315 S 4th St,NEW SALEM,ND,58563,100,150000,,2023-06-02,False
6577879750393610829,835000,7414 Knottsville-Mt Zion Rd,PHILPOT,KY,42366,100,279900,,2023-06-02,False
6577879750393938830,835000,5806 Jack Hinton Rd,PHILPOT,KY,42366,100,279900,,2023-06-02,False
6577879750394070025,835000,4090 Highway 142,PHILPOT,KY,42366,100,175000,,2023-06-02,False
6578600782693467780,591000,6509 Heritage Park PLACE,LAKELAND,FL,33813,100,849000,,2023-06-02,False
6578600782693992573,591000,6127 Donegal E,LAKELAND,FL,33813,100,349900,,2023-06-02,False
6578600786996630974,591000,6725 Lake Clark Dr,LAKELAND,FL,33813,100,429900,,2023-06-02,False
6578600786996893376,591000,746 Whisper Woods Dr,LAKELAND,FL,33813,100,735000,,2023-06-02,False
6580698726043258301,531000,22 Timothy Lane,CONWAY,AR,72034,100,200000,,2023-06-02,False
6580698734649978304,531000,2585 Lilac Drive,CONWAY,AR,72034,100,425000,,2023-06-02,False
6580748276261529902,881000,181 Loomis Dr #147,WEST HARTFORD,CT,06107,200,195000,,2023-06-02,False
6580980992033099899,531000,1828 Lee Avenue,CONWAY,AR,72034,100,199900,2023-06-02,2023-06-02,True
6580980992033165500,531000,935 Woodard Dr,CONWAY,AR,72034,100,195000,,2023-06-02,False
6581155947931227955,814000,13243 Holly St D,THORNTON,CO,80241,200,425000,,2023-06-02,False
6581415942613841290,875000,4496 Rangeline Rd,MEMPHIS,TN,38127,100,70000,,2023-06-02,False
6581980526232466896,875000,2543 Hargrove Ave,MEMPHIS,TN,38127,100,98000,,2023-06-02,False
6582220381545890978,208000,140 CRAWFORD DR,MONETA,VA,24121,100,345000,,2023-06-02,False
6582220394455774173,208000,3021 TIMBERWOOD LN,MONETA,VA,24121,100,725000,,2023-06-02,False
6582220394456102169,208000,280 WINDSOR CASTLE DR,MONETA,VA,24121,100,389900,,2023-06-02,False
6582275893253674587,866000,15010 Laura Michelle Rd,HUNTERSVILLE,NC,28078,100,981291,,2023-06-02,False
6582915944802426655,208000,22643 OSR,MADISONVILLE,TX,77864,500,230000,,2023-06-02,False
6584351279901330306,229000,535 Walnut Ave,ORANGE CITY,FL,32763,100,229000,,2023-06-02,False
6584351284204755900,229000,530 N Sparkman Ave,ORANGE CITY,FL,32763,100,269900,,2023-06-02,False
6587070210116913427,572000,3345 Carnation Court,KING GEORGE,VA,22485,100,477175,,2023-06-02,False
6587070227329763040,208000,9339 INDIANTOWN RD,KING GEORGE,VA,22485,100,649900,,2023-06-02,False
6587070231632729437,208000,6137 1ST ST,KING GEORGE,VA,22485,100,359900,,2023-06-02,False
6588248989340515584,749000,308 Birch Avenue S,MAPLE LAKE,MN,55358,100,225000,,2023-06-02,False
6588794663138588420,671000,1300 W Rolla Rd,SALEM,MO,65560,100,290000,,2023-06-02,False
6589763576011829307,866000,805 Lacebark Dr,ROCK HILL,SC,29732,200,259900,,2023-06-02,False
6590129297557175891,816000,36747 Amalfi Rd,NORTH RIDGEVILLE,OH,44039,100,615000,,2023-06-02,False
6590258057171338818,297000,21126 Townwood Dr,CORNELIUS,NC,28031,100,449000,,2023-06-02,False
6590540331767703615,297000,17512 Cotton Baker Ct,CORNELIUS,NC,28031,100,1300000,,2023-06-02,False
6591379253444144082,229000,1617 Box Elder Rd,FORNEY,TX,75126,100,351090,,2023-06-02,False
6591379257746913686,229000,6235 Unbridled Dr,FORNEY,TX,75126,100,218000,,2023-06-02,False
6592206577446338024,617000,4888 Ruby Lane,MORGANTON,NC,28655,100,189900,,2023-06-02,False
6595582621035931211,824000,4335 NE 14th AVE,PORTLAND,OR,97211,100,750000,,2023-06-02,False
6595977054418268341,835000,2210 State Route 69,HAWESVILLE,KY,42348,100,234900,,2023-06-02,False
6599586835509603529,242000,1429 Whitney Street,JACKSON,MI,49202,100,129900,,2023-06-02,False
6600176840861706804,607000,17614 Brucker Street,GRAND HAVEN,MI,49417,100,399900,,2023-06-02,False
6600459102548778798,607000,13247 Ravine View Drive,GRAND HAVEN,MI,49417,100,439900,,2023-06-02,False
6600459124064660404,607000,11422 Oak Grove Road,GRAND HAVEN,MI,49417,100,599900,,2023-06-02,False
6600459124064660405,607000,12576 Lakeshore Drive,GRAND HAVEN,MI,49417,100,379900,,2023-06-02,False
6600459136974674799,607000,15348 Canary Drive,GRAND HAVEN,MI,49417,100,374900,,2023-06-02,False
6600741385751469997,607000,14947 Lakeshore Avenue,GRAND HAVEN,MI,49417,100,210000,,2023-06-02,False
6601131037344960516,207000,654 54th Street,BROOKLYN,NY,11220,300,1750000,,2023-06-02,False
6601589045676947526,818000,6261 E Old Otto Court,CAMBY,IN,46113,100,309900,,2023-06-02,False
6601802696065055613,391000,2403 NW 55th St,TAMARAC,FL,33309,100,345000,,2023-06-02,False
6601908321548693586,207000,741 E Leadora Ave,GLENDORA,CA,91741,100,849000,,2023-06-02,False
6602956121628577293,347000,5279 Murfreesboro Rd,COLLEGE GROVE,TN,37046,100,10000000,,2023-06-02,False
6606822777609606166,229000,4720 N 93rd Dr,PHOENIX,AZ,85037,100,475000,,2023-06-02,False
6608724399909018670,208000,206 HEATHER LN,LUMBERTON,TX,77657,100,385000,,2023-06-02,False
6608724399909149862,208000,111 MATTHEWS LN,LUMBERTON,TX,77657,100,175900,,2023-06-02,False
6608851307212329132,347000,1818 Allwood Avenue - Yorktown,MURFREESBORO,TN,37128,100,652781,,2023-06-02,False
6612023189942610163,834000,12135 Academy Road 59,PHILADELPHIA,PA,19154,200,170000,,2023-06-02,False
6612023202852624561,834000,12565 Deer Run Place,PHILADELPHIA,PA,19154,200,299000,,2023-06-02,False
6612379574453616201,290000,5554 Killarney Street,DENVER,CO,80249,100,465000,,2023-06-02,False
6612653634299611275,5300,3735 W Sunbright Drive,TUCSON,AZ,85742,100,349000,,2023-06-02,False
6612653638602446489,5300,11446 N Baja Place,TUCSON,AZ,85742,100,628630,,2023-06-02,False
6612653638602905675,5300,2752 W Camino Ebano,TUCSON,AZ,85742,100,325000,,2023-06-02,False
6612653651512001690,5300,10892 N Cactus Point Drive,TUCSON,AZ,85742,100,675000,,2023-06-02,False
6612975580253574865,391000,,MIAMI,FL,33126,100,429000,,2023-06-02,False
6615335060005167327,475000,4803 Havenwoods Dr,HOUSTON,TX,77066,100,196500,,2023-06-02,False
6620950690086481916,4600,1202 Spring Ct,GOSHEN,KY,40026,100,350000,,2023-06-02,False
6621782215997643524,28000,229/231 Norway Street,LEXINGTON,KY,40503,300,247500,,2023-06-02,False
6622784780005302247,881000,77 Leonard Rd,STAFFORD SPRINGS,CT,06076,1300,320000,,2023-06-02,False
6624815685910607934,404000,121 Imperial Dr (Lot 204),VALENCIA,PA,16059,100,665629,,2023-06-02,False
6624815685910607935,404000,112 Imperial Dr (Lot 222),VALENCIA,PA,16059,100,673445,,2023-06-02,False
6629801343137374877,28000,272 Gleneagles Way,VERSAILLES,KY,40383,100,410000,,2023-06-02,False
6629801347440144485,28000,3731 Huntertown Road,VERSAILLES,KY,40383,100,325000,,2023-06-02,False
6629801351743635685,28000,111 Sycamore Parkway,VERSAILLES,KY,40383,100,319900,,2023-06-02,False
6631306895962639041,84000,2 Widener Drive,WILKES BARRE,PA,18702,100,375000,,2023-06-02,False
6631893086831608154,229000,36 Brittany Ln,LACONIA,NH,03246,100,350000,,2023-06-02,False
6633615866474303663,208000,6306 JENNA DR,NINE MILE FALLS,WA,99026,100,524900,,2023-06-02,False
6633664912837123213,229000,338 Horizon Cir,GRASS VALLEY,CA,95945,100,440000,,2023-06-02,False
6634005751691914441,835000,720 E 18th Street,OWENSBORO,KY,42303,100,259900,,2023-06-02,False
6634257465932733826,623000,7th Avenue,NEW YORK,NY,10011,400,629000,,2023-06-02,False
6634288021985247230,835000,625 Crittenden St,OWENSBORO,KY,42303,100,295000,,2023-06-02,False
6634288026288279236,835000,4212 Settlers PT,OWENSBORO,KY,42303,100,164900,,2023-06-02,False
6634288034894605633,835000,1200 Woodmere Ln,OWENSBORO,KY,42303,100,309900,,2023-06-02,False
6634288034894868029,835000,2688 Wisteria Gardens,OWENSBORO,KY,42303,100,159900,,2023-06-02,False
6634288034894868031,835000,2550 Heartland Greens Pointe,OWENSBORO,KY,42303,100,211750,,2023-06-02,False
6634288034894933635,835000,3818 Cross Creek Trl,OWENSBORO,KY,42303,100,335900,,2023-06-02,False
6634288039197703240,835000,2225 McConnell Ave,OWENSBORO,KY,42303,100,135400,,2023-06-02,False
6634288039197703242,835000,3203 Daviess St,OWENSBORO,KY,42303,100,134900,,2023-06-02,False
6634288039197834439,835000,728 Live Oak,OWENSBORO,KY,42303,100,189900,,2023-06-02,False
6634288039197965635,835000,2927 McAlister Place,OWENSBORO,KY,42303,100,144900,,2023-06-02,False
6634288039198228033,835000,3512 Cannonade Loop South,OWENSBORO,KY,42303,100,244900,,2023-06-02,False
6634288043500866445,835000,2905 Daviess St,OWENSBORO,KY,42303,100,169900,,2023-06-02,False
6634288043500997644,835000,3355 Old Mill Lane,OWENSBORO,KY,42303,100,184900,,2023-06-02,False
6634288043501194435,835000,3316 Adams St,OWENSBORO,KY,42303,100,139900,,2023-06-02,False
6634288043501194440,835000,6669 Barcroft,OWENSBORO,KY,42303,100,649900,,2023-06-02,False
6634288043501325633,835000,742 Live Oak place,OWENSBORO,KY,42303,100,199900,,2023-06-02,False
6634288043501456832,835000,2101 Asbury Court,OWENSBORO,KY,42303,100,189900,,2023-06-02,False
6634505221001412578,447000,542 Clarendon Street,SCHENECTADY,NY,12308,300,99000,,2023-06-02,False
6634570292277924034,835000,814 Stone Street,OWENSBORO,KY,42303,100,59900,,2023-06-02,False
6634570292277989631,835000,3332 Wilson Lane,OWENSBORO,KY,42303,100,229900,,2023-06-02,False
6634570292277989636,835000,515 Montgomery Avenue,OWENSBORO,KY,42303,100,119900,,2023-06-02,False
6634570292278120832,835000,512 Maple Heights,OWENSBORO,KY,42303,100,130000,,2023-06-02,False
6634570292278317622,835000,801 Booth Avenue,OWENSBORO,KY,42303,100,179900,2023-06-02,2023-06-02,True
6634570292278448828,835000,115 E. 19th Street,OWENSBORO,KY,42303,100,219500,2023-06-02,2023-06-02,True
6634570292278514424,835000,5518 KY-144,OWENSBORO,KY,42303,100,84900,,2023-06-02,False
6639071497345131313,837000,1776 S Columbian Way,SEATTLE,WA,98108,100,979800,,2023-06-02,False
6640884661303755050,229000,2640 Lake Shore Dr #2112,RIVIERA BEACH,FL,33404,200,825000,,2023-06-02,False
6641159328377297274,875000,2388 Forrest Ave,MEMPHIS,TN,38112,200,160000,,2023-06-02,False
6641161031077513719,598000,102 Cottontail Dr,FRONT ROYAL,VA,22630,100,600000,,2023-06-02,False
6642357296708300334,475000,43 Promenade St N,MONTGOMERY,TX,77356,100,899000,,2023-06-02,False
6644196858592002827,623000,34 Mill Road,REMSENBURG,NY,11960,100,1725000,,2023-06-02,False
6644344352533049287,722000,615 Tudor Street,KINGSTON,GA,30145,100,265490,,2023-06-02,False
6644344352533114883,722000,613 Tudor Street,KINGSTON,GA,30145,100,262490,,2023-06-02,False
6644344352533114885,722000,611 Tudor Street,KINGSTON,GA,30145,100,267490,,2023-06-02,False
6647475552802366924,347000,164 Grayson Circle 133,CHAPEL HILL,TN,37034,100,258035,,2023-06-02,False
6647530422786468462,207000,8 Hilltop Drive,NOTTINGHAM,PA,19362,500,125000,,2023-06-02,False
6647590974537459390,602000,911 Brighton Bend LN,CEDAR PARK,TX,78613,100,545000,,2023-06-02,False
6650756253320060884,875000,1903 Alta Vista Dr,MEMPHIS,TN,38127,100,100000,,2023-06-02,False
6651393189976351108,298000,1370 Doe Run Dr,NORTH LIBERTY,IA,52317,100,359900,,2023-06-02,False
6651603150264438490,875000,4432 Sunny View Dr,MEMPHIS,TN,38127,100,164999,,2023-06-02,False
6651885403344528076,875000,2190 Aberdeen Ave,MEMPHIS,TN,38127,100,164999,,2023-06-02,False
6652167708064084877,875000,3644 Benjestown Rd,MEMPHIS,TN,38127,100,89900,,2023-06-02,False
6652728262205193336,72000,5033 Carol Court,ROCKFORD,IL,61103,100,150000,,2023-06-02,False
6652728275114748544,208000,2318 MIDWAY DR,ROCKFORD,IL,61103,100,75000,,2023-06-02,False
6652728275114814137,208000,520 COTTAGE GROVE AVE,ROCKFORD,IL,61103,100,105500,,2023-06-02,False
6652728275114945338,208000,2120 VAN WIE AVE,ROCKFORD,IL,61103,100,69900,,2023-06-02,False
6653014561975387282,875000,2645 Mirror Ave,MEMPHIS,TN,38127,100,164999,,2023-06-02,False
6653014561975387284,875000,3194 University St,MEMPHIS,TN,38127,100,164999,,2023-06-02,False
6653296866694419283,875000,1195 Finch Dr,MEMPHIS,TN,38127,100,110000,,2023-06-02,False
6653296866694681679,875000,3146 Debby St,MEMPHIS,TN,38127,100,80000,,2023-06-02,False
6653752070647255093,207000,960 Buckingham Drive Unit B,MANCHESTER TOWNSHIP,NJ,08759,200,289900,,2023-06-02,False
6654588687967115412,94000,5736 Lithia RD,BUCHANAN,VA,24066,100,199900,,2023-06-02,False
6655280157211185753,602000,25730 Coreopsis,SAN ANTONIO,TX,78261,100,665000,,2023-06-02,False
6656095864644579227,814000,7980 Olive St,COMMERCE CITY,CO,80022,100,350000,,2023-06-02,False
6657256186967180946,602000,24246 Downhill Lie,SAN ANTONIO,TX,78261,100,1000900,,2023-06-02,False
6659413875092130229,871000,1116 Quinn Rd,COLLIERVILLE,TN,38017,100,2300000,,2023-06-02,False
6660765646855199928,710000,15 Glenmore Dr,GUYTON,GA,31312,100,282000,,2023-06-02,False
6660999071515525953,369000,133 Sunrise Drive,RISING SUN,MD,21911,100,315000,,2023-06-02,False
6661038747265121549,487000,2100 Cedargreens Rd,KNOXVILLE,TN,37924,100,395000,,2023-06-02,False
6661321004648702339,487000,309 Acco Rd,KNOXVILLE,TN,37924,100,289900,,2023-06-02,False
6661321004648899140,487000,221 Branch Lane,KNOXVILLE,TN,37924,100,349900,,2023-06-02,False
6662109633442824241,229000,4402 Mooring Cove Ct,HOUSTON,TX,77053,1300,384990,,2023-06-02,False
6663226406033341992,602000,916 Partridge Court,GRANBURY,TX,76049,500,95000,,2023-06-02,False
6665348564591049799,602000,2017 Fair Oaks DR,AUSTIN,TX,78745,100,499900,,2023-06-02,False
6666130648252992087,242000,7918 Birkenstock Drive,BRIGHTON,MI,48114,100,475000,,2023-06-02,False
6667583757428832486,207000,172 N Sunkist Avenue,WEST COVINA,CA,91790,100,625950,,2023-06-02,False
6668468200519536224,208000,1112 HULL HARBOR RD,HEATHSVILLE,VA,22473,100,399000,,2023-06-02,False
6670604774074680802,814000,6616 Fenton St,ARVADA,CO,80003,100,520000,,2023-06-02,False
6671073025420327408,749000,9318 204th Street W,LAKEVILLE,MN,55044,100,425000,,2023-06-02,False
6671278754260044184,814000,7111 S Poplar Ct,CENTENNIAL,CO,80112,200,625000,,2023-06-02,False
6672379232234335825,580000,203 Arlington Drive,LAKE CHARLES,LA,70605,100,205000,,2023-06-02,False
6672379232234401421,580000,5955 Camellia Place,LAKE CHARLES,LA,70605,100,465000,,2023-06-02,False
6672379232234598220,580000,4421 Somerset Road,LAKE CHARLES,LA,70605,100,369900,,2023-06-02,False
6674447035948623989,208000,18 CINCINNATI AVE,SAINT AUGUSTINE,FL,32084,300,1050000,,2023-06-02,False
6675618834083502753,591000,2815 Southern PARKWAY W,BRADENTON,FL,34205,100,399900,,2023-06-02,False
6677822509385642367,742000,"1 Belfast Lane, Unit 6",KENNEBUNK,ME,04043,200,675000,,2023-06-02,False
6677822522295394367,742000,"3 Belfast Lane, Unit 7",KENNEBUNK,ME,04043,200,788900,,2023-06-02,False
6677822530901392783,742000,"4 Belfast Lane, Unit 11",KENNEBUNK,ME,04043,200,679900,,2023-06-02,False
6678387114520477572,742000,"6 Belfast Lane, Unit 10",KENNEBUNK,ME,04043,200,715000,,2023-06-02,False
6679220537454878301,816000,8230 Clover Ln,GARRETTSVILLE,OH,44231,100,299000,,2023-06-02,False
6679233977038959163,742000,"3 Camden Drive, Unit 14",KENNEBUNK,ME,04043,200,689900,,2023-06-02,False
6679921806028825919,290000,3420 Golden Currant Blvd,FORT COLLINS,CO,80521,100,790000,,2023-06-02,False
6679921814635611517,290000,233 Lyons St,FORT COLLINS,CO,80521,100,440000,,2023-06-02,False
6680363114153674364,742000,"7 Belfast Lane, Unit 9",KENNEBUNK,ME,04043,200,753845,,2023-06-02,False
6682301229932236691,710000,313 Keller Rd,RINCON,GA,31326,100,340000,,2023-06-02,False
6682301238538759894,710000,132 Aquaduct Dr,RINCON,GA,31326,100,399900,,2023-06-02,False
6682301242841857496,710000,122 Four Oaks Ct,RINCON,GA,31326,100,235000,,2023-06-02,False
6682301247145020703,710000,117 Crossing Circle,RINCON,GA,31326,100,273500,,2023-06-02,False
6682859707054529332,229000,12393 Falaise Dr,SAINT LOUIS COUNTY WEST,MO,63141,100,535000,,2023-06-02,False
6683141985954450920,229000,11988 Sackston Rdg Dr,SAINT LOUIS COUNTY WEST,MO,63141,100,749900,,2023-06-02,False
6683249064698599304,207000,318 Concord Avenue,SAINT MARYS,OH,45885,100,205000,,2023-06-02,False
6683547912109259319,230000,906 Mae Way,BRENHAM,TX,77833,100,282000,,2023-06-02,False
6683716992888794137,611000,910 Meadowlark Dr,MADISON,WI,53714,100,374900,,2023-06-02,False
